employee_import_key,facility_id,facility_name,facility_type_name,department_id,department_name,department_type_id,department_type_name,is_department_manager,is_facility_manager,manager_import_key,full_name,first_name,last_name,phone_number,email,street_address,job_title,salary,hours_worked,employment_status,generated_source
EMP_6_14_0002,6,South Houston Local Processing Center,Network Facilities,14,FOMISHLPC904_Operations,4,Operations,0,0,EMP_6_14_0001,Tiffany Hodges,Tiffany,Hodges,555-893-5778,tiffany.hodges.6.14.2@postal-demo.local,2400 Flynn Hill,Processing Clerk,51100.0,1933,Full-Time,staffing_plan_employee_generation.ipynb
EMP_6_14_0003,6,South Houston Local Processing Center,Network Facilities,14,FOMISHLPC904_Operations,4,Operations,0,0,EMP_6_14_0001,Michael Jordan,Michael,Jordan,555-871-8348,michael.jordan.6.14.3@postal-demo.local,692 Gregory Ridge,Plant Operations Clerk,47400.0,2159,Full-Time,staffing_plan_employee_generation.ipynb
EMP_6_14_0004,6,South Houston Local Processing Center,Network Facilities,14,FOMISHLPC904_Operations,4,Operations,0,0,EMP_6_14_0001,Monica Harvey,Monica,Harvey,555-253-4220,monica.harvey.6.14.4@postal-demo.local,9237 Stevens Shores,Processing Clerk,49400.0,2139,Full-Time,staffing_plan_employee_generation.ipynb
EMP_6_14_0005,6,South Houston Local Processing Center,Network Facilities,14,FOMISHLPC904_Operations,4,Operations,0,0,EMP_6_14_0001,Albert Ballard,Albert,Ballard,555-937-2294,albert.ballard.6.14.5@postal-demo.local,821 Landry Radial Suite 647,Plant Operations Clerk,66100.0,2060,Full-Time,staffing_plan_employee_generation.ipynb
EMP_6_14_0006,6,South Houston Local Processing Center,Network Facilities,14,FOMISHLPC904_Operations,4,Operations,0,0,EMP_6_14_0001,Megan Gonzalez,Megan,Gonzalez,555-332-6196,megan.gonzalez.6.14.6@postal-demo.local,1369 Andrews Squares Suite 064,Processing Clerk,55400.0,1890,Full-Time,staffing_plan_employee_generation.ipynb
EMP_6_34_0001,6,South Houston Local Processing Center,Network Facilities,34,FOMISHLPC904_Administrative,6,Administrative,1,0,,Alan Grimes,Alan,Grimes,555-216-7380,alan.grimes.6.34.1@postal-demo.local,743 Robinson Field,Administrative Manager,87400.0,1869,Full-Time,staffing_plan_employee_generation.ipynb
EMP_6_34_0002,6,South Houston Local Processing Center,Network Facilities,34,FOMISHLPC904_Administrative,6,Administrative,0,0,EMP_6_34_0001,Christine Byrd,Christine,Byrd,555-863-1480,christine.byrd.6.34.2@postal-demo.local,104 Johnson Lakes,Office Coordinator,50600.0,2031,Full-Time,staffing_plan_employee_generation.ipynb
EMP_6_34_0003,6,South Houston Local Processing Center,Network Facilities,34,FOMISHLPC904_Administrative,6,Administrative,0,0,EMP_6_34_0001,Jessica Davis,Jessica,Davis,555-743-8453,jessica.davis.6.34.3@postal-demo.local,6232 Schmidt Groves Apt. 474,Office Coordinator,57700.0,2027,Full-Time,staffing_plan_employee_generation.ipynb
EMP_7_24_0001,7,HOUSTON - ROY ROYALL STATION,Post Office,24,HAHORRPO998_Logistics,3,Logistics,1,0,,Julie Morgan,Julie,Morgan,555-899-8133,julie.morgan.7.24.1@postal-demo.local,1236 Davis Locks,Logistics Manager,95600.0,2148,Full-Time,staffing_plan_employee_generation.ipynb
EMP_7_24_0002,7,HOUSTON - ROY ROYALL STATION,Post Office,24,HAHORRPO998_Logistics,3,Logistics,0,0,EMP_7_24_0001,Alexander Herrera,Alexander,Herrera,555-593-2633,alexander.herrera.7.24.2@postal-demo.local,4965 Emily Mountains Apt. 985,Transportation Clerk,44700.0,1930,Full-Time,staffing_plan_employee_generation.ipynb
EMP_7_25_0001,7,HOUSTON - ROY ROYALL STATION,Post Office,25,HAHORRPO998_Delivery,2,Delivery,1,1,,Rose Walker,Rose,Walker,555-713-6140,rose.walker.7.25.1@postal-demo.local,746 Donald Camp,Delivery Manager,97100.0,2183,Full-Time,staffing_plan_employee_generation.ipynb
EMP_7_25_0002,7,HOUSTON - ROY ROYALL STATION,Post Office,25,HAHORRPO998_Delivery,2,Delivery,0,0,EMP_7_25_0001,Kevin Vasquez,Kevin,Vasquez,555-532-1063,kevin.vasquez.7.25.2@postal-demo.local,82675 Matthews Stream,Rural Carrier,60500.0,2033,Full-Time,staffing_plan_employee_generation.ipynb
EMP_7_25_0003,7,HOUSTON - ROY ROYALL STATION,Post Office,25,HAHORRPO998_Delivery,2,Delivery,0,0,EMP_7_25_0001,Eric Perry,Eric,Perry,555-274-8500,eric.perry.7.25.3@postal-demo.local,9640 Robinson Mills,City Carrier,43000.0,1991,Full-Time,staffing_plan_employee_generation.ipynb
EMP_7_25_0004,7,HOUSTON - ROY ROYALL STATION,Post Office,25,HAHORRPO998_Delivery,2,Delivery,0,0,EMP_7_25_0001,Stephanie Foley,Stephanie,Foley,555-938-8533,stephanie.foley.7.25.4@postal-demo.local,585 Raymond Field,Mail Carrier,58000.0,2166,Full-Time,staffing_plan_employee_generation.ipynb
EMP_7_25_0005,7,HOUSTON - ROY ROYALL STATION,Post Office,25,HAHORRPO998_Delivery,2,Delivery,0,0,EMP_7_25_0001,Tammy Rush,Tammy,Rush,555-456-8217,tammy.rush.7.25.5@postal-demo.local,39005 Vanessa Turnpike Apt. 183,Delivery Associate,57500.0,1277,Part-Time,staffing_plan_employee_generation.ipynb
EMP_7_26_0001,7,HOUSTON - ROY ROYALL STATION,Post Office,26,HAHORRPO998_Retail Services,1,Retail Services,1,0,,Brenda Li,Brenda,Li,555-692-8010,brenda.li.7.26.1@postal-demo.local,2904 Vanessa Plains,Retail Services Manager,87800.0,2109,Full-Time,staffing_plan_employee_generation.ipynb
EMP_7_26_0002,7,HOUSTON - ROY ROYALL STATION,Post Office,26,HAHORRPO998_Retail Services,1,Retail Services,0,0,EMP_7_26_0001,John Thompson,John,Thompson,555-307-3907,john.thompson.7.26.2@postal-demo.local,05395 Grant Center,Retail Associate,51500.0,2151,Full-Time,staffing_plan_employee_generation.ipynb
EMP_7_26_0003,7,HOUSTON - ROY ROYALL STATION,Post Office,26,HAHORRPO998_Retail Services,1,Retail Services,0,0,EMP_7_26_0001,David Fisher,David,Fisher,555-826-4465,david.fisher.7.26.3@postal-demo.local,177 Palmer Coves,Retail Associate,46900.0,1937,Full-Time,staffing_plan_employee_generation.ipynb
EMP_8_27_0001,8,HOUSTON - ASTRODOME STA EXP,Post Office,27,HAHOAPO998_Logistics,3,Logistics,1,0,,Shannon Walker,Shannon,Walker,555-248-2257,shannon.walker.8.27.1@postal-demo.local,847 Bruce Neck,Logistics Manager,84300.0,2002,Full-Time,staffing_plan_employee_generation.ipynb
EMP_8_27_0002,8,HOUSTON - ASTRODOME STA EXP,Post Office,27,HAHOAPO998_Logistics,3,Logistics,0,0,EMP_8_27_0001,Melanie Simmons,Melanie,Simmons,555-581-6436,melanie.simmons.8.27.2@postal-demo.local,7115 Cameron Harbor,Mail Handler,46700.0,1978,Full-Time,staffing_plan_employee_generation.ipynb
EMP_8_28_0001,8,HOUSTON - ASTRODOME STA EXP,Post Office,28,HAHOAPO998_Delivery,2,Delivery,1,1,,Claudia Richards,Claudia,Richards,555-492-7631,claudia.richards.8.28.1@postal-demo.local,9847 Garcia Squares Apt. 836,Delivery Manager,99800.0,1964,Full-Time,staffing_plan_employee_generation.ipynb
EMP_8_28_0002,8,HOUSTON - ASTRODOME STA EXP,Post Office,28,HAHOAPO998_Delivery,2,Delivery,0,0,EMP_8_28_0001,Shannon Perez,Shannon,Perez,555-346-7171,shannon.perez.8.28.2@postal-demo.local,6615 Edwards Glens Suite 271,City Carrier,47900.0,2128,Full-Time,staffing_plan_employee_generation.ipynb
EMP_8_28_0003,8,HOUSTON - ASTRODOME STA EXP,Post Office,28,HAHOAPO998_Delivery,2,Delivery,0,0,EMP_8_28_0001,Christopher Miller,Christopher,Miller,555-958-8686,christopher.miller.8.28.3@postal-demo.local,52809 Santiago Loop Suite 604,Rural Carrier,57400.0,1097,Part-Time,staffing_plan_employee_generation.ipynb
EMP_8_28_0004,8,HOUSTON - ASTRODOME STA EXP,Post Office,28,HAHOAPO998_Delivery,2,Delivery,0,0,EMP_8_28_0001,Caroline Bell,Caroline,Bell,555-967-8636,caroline.bell.8.28.4@postal-demo.local,73158 Wilson Harbors,Rural Carrier,55000.0,1921,Full-Time,staffing_plan_employee_generation.ipynb
EMP_8_28_0005,8,HOUSTON - ASTRODOME STA EXP,Post Office,28,HAHOAPO998_Delivery,2,Delivery,0,0,EMP_8_28_0001,Audrey Aguirre,Audrey,Aguirre,555-842-7895,audrey.aguirre.8.28.5@postal-demo.local,402 Park Inlet,Delivery Associate,43400.0,1951,Full-Time,staffing_plan_employee_generation.ipynb
EMP_8_29_0001,8,HOUSTON - ASTRODOME STA EXP,Post Office,29,HAHOAPO998_Retail Services,1,Retail Services,1,0,,Sandra Bell,Sandra,Bell,555-787-1316,sandra.bell.8.29.1@postal-demo.local,96120 Julie Forge,Retail Services Manager,78500.0,1921,Full-Time,staffing_plan_employee_generation.ipynb
EMP_8_29_0002,8,HOUSTON - ASTRODOME STA EXP,Post Office,29,HAHOAPO998_Retail Services,1,Retail Services,0,0,EMP_8_29_0001,Nicholas Chavez,Nicholas,Chavez,555-602-8745,nicholas.chavez.8.29.2@postal-demo.local,4599 Nicole Drives,Customer Service Clerk,39800.0,2184,Full-Time,staffing_plan_employee_generation.ipynb
EMP_8_29_0003,8,HOUSTON - ASTRODOME STA EXP,Post Office,29,HAHOAPO998_Retail Services,1,Retail Services,0,0,EMP_8_29_0001,Eric Williamson,Eric,Williamson,555-690-6596,eric.williamson.8.29.3@postal-demo.local,7679 Perry Forge,Retail Associate,46100.0,1879,Full-Time,staffing_plan_employee_generation.ipynb
EMP_9_40_0001,9,ABILENE - SOUTHERN HILLS STA,Post Office,40,TAABSHS605_Delivery,2,Delivery,1,1,,Kari Wilson,Kari,Wilson,555-947-7510,kari.wilson.9.40.1@postal-demo.local,49784 Jeffrey Rapid Apt. 034,Delivery Manager,99900.0,1898,Full-Time,staffing_plan_employee_generation.ipynb
EMP_9_40_0002,9,ABILENE - SOUTHERN HILLS STA,Post Office,40,TAABSHS605_Delivery,2,Delivery,0,0,EMP_9_40_0001,Sierra Saunders,Sierra,Saunders,555-335-8207,sierra.saunders.9.40.2@postal-demo.local,5107 Thompson Light Apt. 885,Rural Carrier,53800.0,1167,Part-Time,staffing_plan_employee_generation.ipynb
EMP_9_40_0003,9,ABILENE - SOUTHERN HILLS STA,Post Office,40,TAABSHS605_Delivery,2,Delivery,0,0,EMP_9_40_0001,Charles Hensley,Charles,Hensley,555-825-9381,charles.hensley.9.40.3@postal-demo.local,0715 Berry Station,Mail Carrier,43800.0,1938,Full-Time,staffing_plan_employee_generation.ipynb
EMP_9_40_0004,9,ABILENE - SOUTHERN HILLS STA,Post Office,40,TAABSHS605_Delivery,2,Delivery,0,0,EMP_9_40_0001,Danielle Roberts,Danielle,Roberts,555-240-1855,danielle.roberts.9.40.4@postal-demo.local,52975 Samuel Coves Apt. 696,Delivery Associate,54300.0,1908,Full-Time,staffing_plan_employee_generation.ipynb
EMP_9_40_0005,9,ABILENE - SOUTHERN HILLS STA,Post Office,40,TAABSHS605_Delivery,2,Delivery,0,0,EMP_9_40_0001,Alexandria Foster,Alexandria,Foster,555-336-1070,alexandria.foster.9.40.5@postal-demo.local,535 Charles Roads Apt. 883,Delivery Associate,51500.0,2013,Full-Time,staffing_plan_employee_generation.ipynb
EMP_9_552_0001,9,ABILENE - SOUTHERN HILLS STA,Post Office,552,TAABSHS605_Logistics,3,Logistics,1,0,,Rebecca Bailey,Rebecca,Bailey,555-617-7549,rebecca.bailey.9.552.1@postal-demo.local,12432 Kathleen Shoal,Logistics Manager,94300.0,2118,Full-Time,staffing_plan_employee_generation.ipynb
EMP_9_552_0002,9,ABILENE - SOUTHERN HILLS STA,Post Office,552,TAABSHS605_Logistics,3,Logistics,0,0,EMP_9_552_0001,Charles Bean,Charles,Bean,555-613-5428,charles.bean.9.552.2@postal-demo.local,9979 Lin Road Suite 271,Mail Handler,51900.0,1898,Full-Time,staffing_plan_employee_generation.ipynb
EMP_9_1092_0001,9,ABILENE - SOUTHERN HILLS STA,Post Office,1092,TAABSHS605_Retail Services,1,Retail Services,1,0,,Taylor Welch,Taylor,Welch,555-875-2077,taylor.welch.9.1092.1@postal-demo.local,058 Lance Mission Apt. 054,Retail Services Manager,93600.0,2125,Full-Time,staffing_plan_employee_generation.ipynb
EMP_9_1092_0002,9,ABILENE - SOUTHERN HILLS STA,Post Office,1092,TAABSHS605_Retail Services,1,Retail Services,0,0,EMP_9_1092_0001,Chase Lin,Chase,Lin,555-293-5393,chase.lin.9.1092.2@postal-demo.local,986 Carpenter Turnpike,Retail Associate,48200.0,1996,Full-Time,staffing_plan_employee_generation.ipynb
EMP_9_1092_0003,9,ABILENE - SOUTHERN HILLS STA,Post Office,1092,TAABSHS605_Retail Services,1,Retail Services,0,0,EMP_9_1092_0001,Joanne Williams,Joanne,Williams,555-366-7040,joanne.williams.9.1092.3@postal-demo.local,9782 Shannon Valleys,Retail Associate,42600.0,2109,Full-Time,staffing_plan_employee_generation.ipynb
EMP_10_41_0001,10,ABILENE - MAIN OFFICE,Post Office,41,TAABMO601_Delivery,2,Delivery,1,1,,Rachel Cooper,Rachel,Cooper,555-852-7862,rachel.cooper.10.41.1@postal-demo.local,203 Ritter Pine,Delivery Manager,103900.0,2072,Full-Time,staffing_plan_employee_generation.ipynb
EMP_10_41_0002,10,ABILENE - MAIN OFFICE,Post Office,41,TAABMO601_Delivery,2,Delivery,0,0,EMP_10_41_0001,Alexandra Moore,Alexandra,Moore,555-416-5789,alexandra.moore.10.41.2@postal-demo.local,6659 Kristina Rue Suite 151,Rural Carrier,48200.0,1905,Full-Time,staffing_plan_employee_generation.ipynb
EMP_10_41_0003,10,ABILENE - MAIN OFFICE,Post Office,41,TAABMO601_Delivery,2,Delivery,0,0,EMP_10_41_0001,Angela Hughes,Angela,Hughes,555-268-9424,angela.hughes.10.41.3@postal-demo.local,925 Brandi Divide Suite 462,Delivery Associate,50700.0,2108,Full-Time,staffing_plan_employee_generation.ipynb
EMP_10_41_0004,10,ABILENE - MAIN OFFICE,Post Office,41,TAABMO601_Delivery,2,Delivery,0,0,EMP_10_41_0001,Brooke Hurley,Brooke,Hurley,555-506-2583,brooke.hurley.10.41.4@postal-demo.local,652 Debbie Manors Suite 054,Delivery Associate,60900.0,2178,Full-Time,staffing_plan_employee_generation.ipynb
EMP_10_41_0005,10,ABILENE - MAIN OFFICE,Post Office,41,TAABMO601_Delivery,2,Delivery,0,0,EMP_10_41_0001,Henry Lewis,Henry,Lewis,555-689-5313,henry.lewis.10.41.5@postal-demo.local,32214 William Plains Apt. 592,City Carrier,49500.0,2078,Full-Time,staffing_plan_employee_generation.ipynb
EMP_10_553_0001,10,ABILENE - MAIN OFFICE,Post Office,553,TAABMO601_Logistics,3,Logistics,1,0,,Carla Moore,Carla,Moore,555-203-7459,carla.moore.10.553.1@postal-demo.local,927 Robert Springs,Logistics Manager,101600.0,2147,Full-Time,staffing_plan_employee_generation.ipynb
EMP_10_553_0002,10,ABILENE - MAIN OFFICE,Post Office,553,TAABMO601_Logistics,3,Logistics,0,0,EMP_10_553_0001,Jennifer Montes,Jennifer,Montes,555-960-3438,jennifer.montes.10.553.2@postal-demo.local,738 Kyle Valleys Suite 359,Transportation Clerk,57500.0,2073,Full-Time,staffing_plan_employee_generation.ipynb
EMP_10_1093_0001,10,ABILENE - MAIN OFFICE,Post Office,1093,TAABMO601_Retail Services,1,Retail Services,1,0,,Tracey Murray,Tracey,Murray,555-297-5303,tracey.murray.10.1093.1@postal-demo.local,8862 Laurie Dam Suite 075,Retail Services Manager,77400.0,2056,Full-Time,staffing_plan_employee_generation.ipynb
EMP_10_1093_0002,10,ABILENE - MAIN OFFICE,Post Office,1093,TAABMO601_Retail Services,1,Retail Services,0,0,EMP_10_1093_0001,Angela Garcia,Angela,Garcia,555-635-1110,angela.garcia.10.1093.2@postal-demo.local,1247 Mariah Course,Retail Clerk,44300.0,2103,Full-Time,staffing_plan_employee_generation.ipynb
EMP_10_1093_0003,10,ABILENE - MAIN OFFICE,Post Office,1093,TAABMO601_Retail Services,1,Retail Services,0,0,EMP_10_1093_0001,Stacey Walker,Stacey,Walker,555-859-9713,stacey.walker.10.1093.3@postal-demo.local,0606 Young Common Suite 305,Window Clerk,42400.0,2005,Full-Time,staffing_plan_employee_generation.ipynb
EMP_11_1068_0001,11,ABILENE - AUXILIARY VMF,Vehicle Maintenance,1068,TAABAV601_Maintenance,5,Maintenance,1,1,,Sarah Combs,Sarah,Combs,555-441-5639,sarah.combs.11.1068.1@postal-demo.local,20472 West Avenue Apt. 043,Maintenance Manager,98800.0,2172,Full-Time,staffing_plan_employee_generation.ipynb
EMP_11_1068_0002,11,ABILENE - AUXILIARY VMF,Vehicle Maintenance,1068,TAABAV601_Maintenance,5,Maintenance,0,0,EMP_11_1068_0001,Mary Dunn,Mary,Dunn,555-635-1995,mary.dunn.11.1068.2@postal-demo.local,43410 Robert Underpass Suite 117,Vehicle Technician,69900.0,1865,Full-Time,staffing_plan_employee_generation.ipynb
EMP_11_1068_0003,11,ABILENE - AUXILIARY VMF,Vehicle Maintenance,1068,TAABAV601_Maintenance,5,Maintenance,0,0,EMP_11_1068_0001,Candice Smith,Candice,Smith,555-902-8001,candice.smith.11.1068.3@postal-demo.local,246 Christina Garden,Facility Maintenance Associate,47000.0,1887,Full-Time,staffing_plan_employee_generation.ipynb
EMP_11_1068_0004,11,ABILENE - AUXILIARY VMF,Vehicle Maintenance,1068,TAABAV601_Maintenance,5,Maintenance,0,0,EMP_11_1068_0001,Ashley Lopez,Ashley,Lopez,555-219-6990,ashley.lopez.11.1068.4@postal-demo.local,518 Peter Mountains,Maintenance Technician,61600.0,1274,Part-Time,staffing_plan_employee_generation.ipynb
EMP_11_1068_0005,11,ABILENE - AUXILIARY VMF,Vehicle Maintenance,1068,TAABAV601_Maintenance,5,Maintenance,0,0,EMP_11_1068_0001,Bradley Hughes,Bradley,Hughes,555-272-8770,bradley.hughes.11.1068.5@postal-demo.local,0515 Jessica Road Apt. 952,Maintenance Technician,51900.0,1044,Part-Time,staffing_plan_employee_generation.ipynb
EMP_11_1068_0006,11,ABILENE - AUXILIARY VMF,Vehicle Maintenance,1068,TAABAV601_Maintenance,5,Maintenance,0,0,EMP_11_1068_0001,Bradley Payne,Bradley,Payne,555-882-7990,bradley.payne.11.1068.6@postal-demo.local,772 Bryan Trail,Facility Maintenance Associate,50700.0,1855,Full-Time,staffing_plan_employee_generation.ipynb
EMP_12_42_0001,12,ADDISON - MAIN OFFICE,Post Office,42,DAADMO001_Delivery,2,Delivery,1,1,,Sherry Johnson,Sherry,Johnson,555-430-6905,sherry.johnson.12.42.1@postal-demo.local,30548 Hays Plains,Delivery Manager,104000.0,2169,Full-Time,staffing_plan_employee_generation.ipynb
EMP_12_42_0002,12,ADDISON - MAIN OFFICE,Post Office,42,DAADMO001_Delivery,2,Delivery,0,0,EMP_12_42_0001,Thomas Johnson,Thomas,Johnson,555-228-2406,thomas.johnson.12.42.2@postal-demo.local,5054 Lauren Mews,City Carrier,58400.0,2062,Full-Time,staffing_plan_employee_generation.ipynb
EMP_12_42_0003,12,ADDISON - MAIN OFFICE,Post Office,42,DAADMO001_Delivery,2,Delivery,0,0,EMP_12_42_0001,Pamela Paul,Pamela,Paul,555-969-3146,pamela.paul.12.42.3@postal-demo.local,2775 Owen Stream Suite 169,Rural Carrier,58900.0,1935,Full-Time,staffing_plan_employee_generation.ipynb
EMP_12_42_0004,12,ADDISON - MAIN OFFICE,Post Office,42,DAADMO001_Delivery,2,Delivery,0,0,EMP_12_42_0001,Wanda White,Wanda,White,555-245-9712,wanda.white.12.42.4@postal-demo.local,1154 Griffin Stravenue Suite 275,Mail Carrier,44400.0,2121,Full-Time,staffing_plan_employee_generation.ipynb
EMP_12_42_0005,12,ADDISON - MAIN OFFICE,Post Office,42,DAADMO001_Delivery,2,Delivery,0,0,EMP_12_42_0001,Sergio Acosta,Sergio,Acosta,555-855-8540,sergio.acosta.12.42.5@postal-demo.local,640 Emily Lodge Suite 820,Rural Carrier,42800.0,2010,Full-Time,staffing_plan_employee_generation.ipynb
EMP_12_554_0001,12,ADDISON - MAIN OFFICE,Post Office,554,DAADMO001_Logistics,3,Logistics,1,0,,Douglas Lawson,Douglas,Lawson,555-290-2124,douglas.lawson.12.554.1@postal-demo.local,21355 Herring Bypass Apt. 755,Logistics Manager,82800.0,2094,Full-Time,staffing_plan_employee_generation.ipynb
EMP_12_554_0002,12,ADDISON - MAIN OFFICE,Post Office,554,DAADMO001_Logistics,3,Logistics,0,0,EMP_12_554_0001,Scott Jones,Scott,Jones,555-603-5933,scott.jones.12.554.2@postal-demo.local,565 Wright Crescent,Logistics Associate,41700.0,2148,Full-Time,staffing_plan_employee_generation.ipynb
EMP_12_1094_0001,12,ADDISON - MAIN OFFICE,Post Office,1094,DAADMO001_Retail Services,1,Retail Services,1,0,,Anthony Lopez,Anthony,Lopez,555-324-8319,anthony.lopez.12.1094.1@postal-demo.local,144 Lewis Ridge Suite 731,Retail Services Manager,83900.0,2107,Full-Time,staffing_plan_employee_generation.ipynb
EMP_12_1094_0002,12,ADDISON - MAIN OFFICE,Post Office,1094,DAADMO001_Retail Services,1,Retail Services,0,0,EMP_12_1094_0001,Derek Jones,Derek,Jones,555-212-3436,derek.jones.12.1094.2@postal-demo.local,715 Mckinney Plaza,Retail Clerk,47900.0,2033,Full-Time,staffing_plan_employee_generation.ipynb
EMP_12_1094_0003,12,ADDISON - MAIN OFFICE,Post Office,1094,DAADMO001_Retail Services,1,Retail Services,0,0,EMP_12_1094_0001,Amber Vance,Amber,Vance,555-983-5583,amber.vance.12.1094.3@postal-demo.local,258 David Flats,Retail Clerk,38900.0,2066,Full-Time,staffing_plan_employee_generation.ipynb
EMP_13_43_0001,13,ALAMO - MAIN OFFICE,Post Office,43,HIALMO516_Delivery,2,Delivery,1,1,,Laura Young,Laura,Young,555-233-2972,laura.young.13.43.1@postal-demo.local,58957 Cheryl Corners Apt. 467,Delivery Manager,94500.0,2160,Full-Time,staffing_plan_employee_generation.ipynb
EMP_13_43_0002,13,ALAMO - MAIN OFFICE,Post Office,43,HIALMO516_Delivery,2,Delivery,0,0,EMP_13_43_0001,Alicia Hammond,Alicia,Hammond,555-528-2557,alicia.hammond.13.43.2@postal-demo.local,51778 Anderson Village,Rural Carrier,43800.0,2120,Full-Time,staffing_plan_employee_generation.ipynb
EMP_13_43_0003,13,ALAMO - MAIN OFFICE,Post Office,43,HIALMO516_Delivery,2,Delivery,0,0,EMP_13_43_0001,Kimberly Bowman,Kimberly,Bowman,555-346-6327,kimberly.bowman.13.43.3@postal-demo.local,68018 Kevin Estates,Rural Carrier,52800.0,1371,Part-Time,staffing_plan_employee_generation.ipynb
EMP_13_43_0004,13,ALAMO - MAIN OFFICE,Post Office,43,HIALMO516_Delivery,2,Delivery,0,0,EMP_13_43_0001,Marcus Fletcher,Marcus,Fletcher,555-897-6151,marcus.fletcher.13.43.4@postal-demo.local,414 Cynthia Plaza Suite 249,Rural Carrier,44900.0,1937,Full-Time,staffing_plan_employee_generation.ipynb
EMP_13_555_0001,13,ALAMO - MAIN OFFICE,Post Office,555,HIALMO516_Logistics,3,Logistics,1,0,,Amanda Shaw,Amanda,Shaw,555-632-3711,amanda.shaw.13.555.1@postal-demo.local,922 Kirby Port,Logistics Manager,100700.0,1996,Full-Time,staffing_plan_employee_generation.ipynb
EMP_13_555_0002,13,ALAMO - MAIN OFFICE,Post Office,555,HIALMO516_Logistics,3,Logistics,0,0,EMP_13_555_0001,Blake Shields,Blake,Shields,555-661-3317,blake.shields.13.555.2@postal-demo.local,94396 Tyler Road,Logistics Associate,48800.0,2180,Full-Time,staffing_plan_employee_generation.ipynb
