package_id_hex,recipient_address,recipient_territory_id,sender_address,sender_territory_id,estimated_delivery_distance,recipient_first_name,recipient_middle_initial,recipient_last_name,expected_delivery_date,delivered_date
d94f0fe1b51057e394d200641e02ffb8,"5219 Mockingbird Dr, Garland, TX 75044",41,"3957 Cypress Way, Houston, TX 77076",1358,227.09,Camila,J,Ramirez,,
a46c80b9da635da49aa507f4ead7a7c4,"6353 Trinity Blvd, Winnsboro, TX 75494",336,"4251 Mockingbird St, Frisco, TX 75036",33,97.02,Camila,G,Bennett,,
4c32fc0d1fa951ca8f81c01d975a9e28,"6555 Cedar Creek Ln, Lubbock, TX 79416",2752,"8647 Brazos St, Midland, TX 79707",2857,109.45,Isaac,T,Garcia,,
77faea095f92510fa57e21badd39c68a,"1352 Live Oak Ave, San Antonio, TX 78240",1991,"8751 Pecan Grove Blvd, Temple, TX 76501",975,134.18,Preston,R,Singh,,
dbbd9b6fd6d2545b85714837d032105e,"1068 Lone Star Dr, San Antonio, TX 78232",1983,"9028 Live Oak Blvd, Victoria, TX 77901",1739,104.82,Thomas,B,Taylor,,
08afbdcd1d05509abb77e322e39b9899,"4572 Rio Vista Blvd, Conroe, TX 77301",1386,"6691 Post Oak Ct, Temple, TX 76502",976,129.42,Daniel,M,Johnson,,
b8530709e91e56f7aac6bfa89b4af885,"9130 Mesquite Way, Mesquite, TX 75149",131,"5582 Prairie Bend Ct, Magnolia, TX 77354",1420,185.71,Isabel,,Diaz,,
e2a1447de4e35b789ec55f6a912a950e,"2043 Mockingbird Ln, Plano, TX 75074",68,"1045 Mesquite Rd, Amarillo, TX 79109",2589,332.64,Lauren,J,Garcia,,
aa6bee34169b5c5eb54042287da7c09a,"2231 Magnolia Rd, San Antonio, TX 78242",1992,"9839 Mockingbird St, Schertz, TX 78154",1942,24.66,Isabel,O,Ramirez,,
6c84d0d660fc59069392631aee989287,"2513 Post Oak Blvd, Wylie, TX 75098",90,"7216 Pecan Grove Ave, Brownsville, TX 78526",2104,488.03,Julian,S,Walker,,
6f32c187f584570f9a0e9b0264f83d04,"5670 Cedar Creek Rd, Katy, TX 77494",1560,"9842 Post Oak St, Allen, TX 75002",3,235.6,Gabriel,G,Vasquez,,
a58dd8b0520d5faf9baf4ef4b20742c0,"4102 Lone Star Rd, Houston, TX 77033",1314,"3894 Prairie Bend Way, Zapata, TX 78076",1880,298.41,Kayla,X,Lee,,
68e2a169266151d2b881db2ec0c02298,"6796 Lone Star Dr, San Antonio, TX 78207",1957,"664 Live Oak Rd, Dallas, TX 75230",193,261.34,Rafael,P,Taylor,,
7dbb726fb8145f85960c4afc5942b1f2,"9823 Mesquite Ln, Dallas, TX 75229",192,"3436 Bluebonnet Ln, Houston, TX 77007",1287,232.21,Priya,Y,Vasquez,,
a66989d3ac5651b1888df1308a8aa7cf,"3908 Live Oak Ave, Allen, TX 75002",3,"6578 Hill Country Dr, San Antonio, TX 78220",1970,275.24,Wesley,X,Johnson,,
f999e1ec0d2f5442aa6639b2727dc9bf,"9353 Sunset Ridge Way, Kingwood, TX 77345",1416,"8370 Mockingbird Rd, Richmond, TX 77469",1530,50.81,Elena,,Edwards,,
74dead2fc96b5fcca6f0391e79984c0b,"4915 Pecan Grove Ln, El Paso, TX 79925",2949,"4947 Brazos Dr, San Antonio, TX 78254",2004,479.94,Rafael,C,Taylor,,
d45d38633434533b8835899f46a3d8d2,"9297 Brazos Way, Houston, TX 77073",1355,"3519 Hill Country Ave, Dallas, TX 75211",177,208.95,Ethan,W,Diaz,,
45362b87b49a559fa9c5db171e1b66e3,"4207 Sunset Ridge Ln, Lubbock, TX 79410",2746,"3157 Sunset Ridge St, Pearland, TX 77584",1628,474.8,Tara,O,Flores,,
ad982ac229ec51afbfcfe9b189a623a9,"7847 Live Oak Ave, Red Oak, TX 75154",136,"5841 Prairie Bend Ave, Bastrop, TX 78602",2166,168.35,Whitney,W,Lee,,
0378c84dcc185be88527bac6d54af29d,"2316 Hill Country Ln, San Antonio, TX 78239",1990,"1151 Hill Country Ln, Richardson, TX 75080",75,257.33,Sofia,R,Vasquez,,
ec7079eea3b15afc8c059fc139bf92dd,"9227 Mockingbird Ln, Cedar Hill, TX 75104",96,"9755 Bluebonnet Ave, Garland, TX 75042",38,28.5,Rachel,S,Ramirez,,
7965f1a7d3f6575780b1f9d6fbc1fba9,"4967 Pecan Grove Ln, Killeen, TX 76541",1016,"7936 Mesquite Dr, Kilgore, TX 75662",423,189.14,Kevin,,Anderson,,
e48e02fd5425593d9b11c9083559ba61,"7172 Live Oak Ln, San Antonio, TX 78249",1998,"3671 Lone Star Way, Dallas, TX 75254",215,256.78,Natalie,P,Taylor,,
0cdb3f42cb0559c385511c12ce16090a,"911 Pecan Grove Ave, San Antonio, TX 78249",1998,"3806 Lone Star Ct, Rockdale, TX 76567",1040,121.23,Nathan,O,Martinez,,
9d7c343b0e4c541eac1e73ddf35501c2,"3880 Rio Vista St, Houston, TX 77099",1384,"8651 Trinity Dr, Spring, TX 77379",1454,25.68,Priya,Z,Nguyen,,
5fd34fd41e0355cf9913358d2c13e382,"5203 Bluebonnet St, Spring, TX 77388",1461,"253 Mesquite Ln, Austin, TX 78758",2342,135.58,Gabriela,S,Patel,,
d1f2cfd684e050efb277751cd19f8539,"7508 Sunset Ridge Ave, Converse, TX 78109",1890,"3827 Prairie Bend Way, Austin, TX 78753",2338,72.63,Camila,T,Garcia,,
6b78c8cc6f725c3cb153292c1035bf06,"6743 Brazos Ct, Round Rock, TX 78665",2272,"1092 Bluebonnet Rd, Amarillo, TX 79104",2582,401.58,Tara,P,Kim,,
f629dcfbfc0a5555aa573cd9927bb981,"549 Lone Star Way, Missouri City, TX 77489",1555,"6510 Post Oak Dr, Frisco, TX 75033",28,259.72,Samuel,C,Garcia,,
62d0a3759a1c5710a59923601f36fc93,"1364 Bluebonnet Dr, Waco, TX 76710",1162,"3004 Lone Star Ln, El Paso, TX 79907",2940,537.2,Zoe,,Flores,,
3a23b9f0036d5e9a866d052bd70c9307,"6066 Hill Country Ln, Wylie, TX 75098",90,"3743 Rio Vista Ct, Waco, TX 76706",1159,111.87,Valerie,M,Lee,,
bbd09b2adab75fe0baf30cb6b3b16e11,"9855 Cedar Creek Ct, Fort Worth, TX 76114",730,"8879 Brazos Dr, Houston, TX 77022",1302,235.94,Alyssa,Y,Lee,,
432565cad5625c27a22fb2bf6dfb8ea1,"1487 Post Oak Ct, Mansfield, TX 76063",688,"9042 Magnolia Blvd, Missouri City, TX 77459",1520,230.78,Danielle,K,Vasquez,,
32ee1cd930595e25a8e2f9bb99a8ce4e,"5006 Cypress Rd, Fort Worth, TX 76112",729,"1080 Cedar Creek Rd, Big Spring, TX 79720",2864,253.2,Gabriel,R,Bennett,,
3e3cf973777654eeb0a39a3808a9195b,"8856 Rio Vista Ct, Houston, TX 77095",1380,"659 Cypress Ave, College Station, TX 77845",1704,58.44,Nathan,R,Castillo,,
ca44c9b29a325f9c8dfa396e7679dbbf,"4153 Trinity Ct, Dallas, TX 75248",209,"4709 Hill Country Way, Corpus Christi, TX 78405",2083,361.02,Marcus,U,Lee,,
b7f822d58f515796a922c2afa9aa1f54,"7099 Cedar Creek Blvd, Austin, TX 78734",2316,"708 Brazos St, San Antonio, TX 78218",1968,67.03,Valerie,,Vasquez,,
b6642b38368b574bade3ae052c018785,"4177 Cypress Rd, Alto, TX 75925",565,"1079 Mesquite St, El Paso, TX 79927",2950,659.82,Priya,,Hayes,,
526c2f1ff73d5b009cc347554d5183fc,"2558 Post Oak Ln, Denton, TX 76203",758,"5366 Rio Vista Blvd, Houston, TX 77031",1312,263.4,Felix,G,Diaz,,
fa204631df9a50b7b428aff342109a3b,"6059 Lone Star St, San Antonio, TX 78258",2009,"8941 Cypress St, Spring Branch, TX 78070",1871,18.49,Hannah,L,Lee,,
80fcef0ee2605813889eb48cf972074b,"1467 Sunset Ridge Rd, Fort Worth, TX 76119",735,"2247 Pecan Grove Rd, Alvin, TX 77511",1572,257.8,Olivia,O,Garcia,,
524c2606c7e75f88b1f8a410d439a4ff,"8259 Lone Star Dr, Houston, TX 77084",1368,"7774 Bluebonnet Dr, Wichita Falls, TX 76308",830,325.59,Priya,X,Nguyen,,
bb6bbc6e19cf5b1ca8d7bc3c7baacebd,"3203 Rio Vista St, Borger, TX 79007",2446,"2577 Brazos Dr, Round Rock, TX 78665",2272,415.54,Lauren,Y,Lee,,
0477c2f8b7255535a86f7049f90eef9a,"3961 Mockingbird St, Fort Worth, TX 76102",718,"3383 Lone Star Way, Eagle Pass, TX 78852",2371,324.3,Samuel,S,Nguyen,,
4cbe4d6f592e5de4a29a1d64de1e724d,"6380 Prairie Bend Ave, Arlington, TX 76013",633,"5444 Sunset Ridge Ct, Anna, TX 75409",226,56.85,Isaac,I,Singh,,
dcde9d04b70b53ebbdbccfd9c4990aa2,"6144 Post Oak Rd, Lubbock, TX 79424",2755,"3203 Post Oak Dr, Corpus Christi, TX 78415",2093,481.04,Alyssa,,Taylor,,
5e849dd3b6795538863d962f45323ebc,"914 Sunset Ridge St, Pharr, TX 78577",2144,"3809 Pecan Grove Blvd, Mesquite, TX 75150",132,468.86,Kevin,,Taylor,,
780ba147682650e0895e1ce83e704226,"6347 Hill Country Blvd, Lufkin, TX 75904",563,"1162 Cypress Way, Katy, TX 77449",1509,116.79,Valerie,P,Hayes,,
8dba295138b7580fb3395f43cafebcb0,"2503 Sunset Ridge Rd, Houston, TX 77093",1378,"9367 Pecan Grove Ave, Frisco, TX 75036",33,244.27,Kayla,,Vasquez,,
ddf57863b4875fc29342993e14707057,"4921 Mesquite St, Dallas, TX 75212",178,"8619 Sunset Ridge Rd, San Antonio, TX 78224",1975,259.31,Caleb,Q,Castillo,,
482d7fab77cf5b5cb45bec3f9ffeff73,"7456 Magnolia Dr, Tyler, TX 75702",458,"7327 Post Oak Blvd, Beaumont, TX 77708",1681,167.79,Ethan,,Kim,,
7d9656f4dd48523cb268d116b86535e2,"2587 Mockingbird Blvd, Alvin, TX 77511",1572,"6047 Cypress Ct, Houston, TX 77004",1284,24.6,Priya,,Garcia,,
877d5f3c6c575a4cbc93de41f5cff5b0,"8950 Prairie Bend Ave, Pflugerville, TX 78660",2261,"3530 Prairie Bend Ln, Amarillo, TX 79109",2589,410.47,Sofia,Z,Walker,,
02ec0e852e415bbba98d0b5556b04f3d,"1271 Hill Country Way, Dallas, TX 75206",172,"2252 Mockingbird Ct, Richardson, TX 75080",75,9.97,Rachel,G,Singh,,
6fa3bdcdc4725c63abc58e704e67f9e8,"1786 Pecan Grove St, Plano, TX 75024",20,"946 Post Oak Way, Cresson, TX 76035",653,60.12,Aaron,N,Vasquez,,
48d4ac7ad5295605b20ed7fa043001d3,"1967 Brazos Rd, Ponder, TX 76259",801,"796 Live Oak Ct, Edinburg, TX 78542",2112,469.08,Nathan,T,Castillo,,
860a31add0f25ceba75988238e4ba921,"3976 Cedar Creek Ave, Little Elm, TX 75068",63,"9091 Trinity Rd, Longview, TX 75603",379,140.35,Julian,G,Martinez,,
783a931f50ea524e919bd57d9497945c,"7723 Prairie Bend Ln, Chandler, TX 75758",481,"699 Post Oak Rd, Houston, TX 77079",1361,172.66,Gabriela,,Hayes,,
8bbea09ddb985095bfc72daa91af7554,"1461 Lone Star Way, Houston, TX 77035",1316,"8240 Live Oak Ln, Houston, TX 77073",1355,24.36,Sofia,J,Ramirez,,
55ca5a910b0a5dedaeabc178417b06cc,"8615 Live Oak Ln, Conroe, TX 77301",1386,"8110 Hill Country Ave, Conroe, TX 77303",1388,5.6,Julian,S,Castillo,,
cf974460c1d65e048425a9890e0aca59,"2371 Lone Star Dr, Lewisville, TX 75067",62,"6597 Lone Star Blvd, Belton, TX 76513",981,138.32,Aaron,N,Castillo,,
394c2d6407ba5243af4bdd2c5b7f02cd,"7832 Prairie Bend Dr, Houston, TX 77041",1322,"772 Cypress Blvd, San Antonio, TX 78253",2002,194.44,Maya,V,Singh,,
c9c50576a300579c88fd2bf97d5454d6,"7832 Prairie Bend Dr, Houston, TX 77041",1322,"8669 Sunset Ridge Dr, Frisco, TX 75036",33,239.27,Maya,V,Singh,,
a132c5d027aa5f669a1b5542bd97fece,"9745 Trinity St, Abilene, TX 79606",2848,"1702 Brazos Ct, Laredo, TX 78046",1844,344.59,Zoe,C,Diaz,,
3c2860f776165741b08c0675ab7a16ab,"3100 Trinity Ct, Dallas, TX 75217",182,"4312 Brazos Ln, Plano, TX 75074",68,22.12,Danielle,O,Singh,,
3bb8637abc9d5a3da5d8fb4c585e1418,"611 Lone Star Dr, Roanoke, TX 76262",805,"7186 Cedar Creek Rd, Silsbee, TX 77656",1662,253.0,Alyssa,,Johnson,,
5089573459d8560f8e942113e71e1260,"3495 Mesquite Ct, San Benito, TX 78586",2153,"5454 Pecan Grove St, Fort Worth, TX 76179",754,470.47,Omar,,Castillo,,
5b4c42ba2487598987d60777638d7d78,"3352 Bluebonnet Ct, Cedar Hill, TX 75104",96,"5447 Magnolia Rd, Tyler, TX 75703",459,99.01,Marcus,A,Anderson,,
52ad89cdf2545c79b2eb944e8ef044d0,"9451 Post Oak St, Dallas, TX 75238",201,"8793 Prairie Bend St, Weatherford, TX 76088",713,69.43,Elena,R,Nguyen,,
375fffbd149055b084531a36409e5f45,"2543 Mockingbird Rd, Houston, TX 77008",1288,"6669 Trinity Ln, Wichita Falls, TX 76302",825,333.72,Tara,A,Lee,,
565123f6eee1548bae0e68bc2a154804,"5777 Magnolia Ct, Mount Pleasant, TX 75455",289,"7058 Live Oak Ln, Fresno, TX 77545",1597,255.91,Thomas,I,Edwards,,
b3559b34e0cc597a997fe2d3326dbd01,"5897 Bluebonnet Ct, Houston, TX 77095",1380,"6836 Prairie Bend St, Houston, TX 77088",1373,12.23,Maya,D,Johnson,,
7b4cd35823805235bdb599939829d53e,"7667 Brazos Rd, Garland, TX 75044",41,"6338 Mesquite Ct, Bacliff, TX 77518",1578,258.37,Isabel,Y,Diaz,,
50bd0353a2d65f899efbbc33e3eee772,"9100 Post Oak Dr, Quinlan, TX 75474",304,"122 Bluebonnet St, Quinlan, TX 75474",304,0.0,Omar,H,Patel,,
e1564bb82b635459abea19942c198a4f,"4218 Bluebonnet St, Weslaco, TX 78599",2165,"6065 Cedar Creek Rd, Donna, TX 78537",2107,5.16,Valerie,E,Bennett,,
08e0540239255c18b11ac03f3af17039,"3685 Brazos Ln, Round Rock, TX 78664",2271,"3963 Mesquite Way, El Paso, TX 79932",2953,537.9,Rachel,L,Martinez,,
cf091613a0a45f2b9d52b5f385487284,"4222 Hill Country Dr, Richmond, TX 77406",1465,"4721 Mesquite Ct, Sugar Land, TX 77498",1563,8.37,Ethan,Y,Taylor,,
b91f5b61a9de5ddaa366aaf83f68450d,"9401 Cedar Creek Ln, Houston, TX 77073",1355,"7159 Cedar Creek Ln, Giddings, TX 78942",2408,92.43,Whitney,J,Taylor,,
59b4683a4d5450969a5baf0f06438cc6,"1259 Prairie Bend Ave, Mabank, TX 75147",127,"8078 Magnolia Ct, Rosharon, TX 77583",1626,213.44,Olivia,M,Bennett,,
15e7fbafb4b05cd5bd4bde84cb084996,"9060 Rio Vista Ct, Houston, TX 77046",1327,"1608 Sunset Ridge Dr, Dallas, TX 75203",169,223.14,Isaac,,Taylor,,
6459baffff9e5b31a05433f5b71fb3a0,"2465 Mesquite Rd, Terrell, TX 75160",145,"6946 Brazos Rd, Fort Worth, TX 76140",748,57.4,Wesley,W,Martinez,,
aecc684c98c755dbb862d949fd289143,"4187 Brazos Rd, Frisco, TX 75036",33,"5814 Mockingbird Blvd, Rising Star, TX 76471",953,139.66,Kayla,Q,Ortiz,,
847330cf82fd5cb692293a1ecffe0c5e,"249 Hill Country Ln, Crowley, TX 76036",657,"6626 Bluebonnet Way, Pflugerville, TX 78660",2261,147.56,Kayla,D,Diaz,,
d1125a06e09c54e0845855cac4c344bd,"2180 Cypress Ct, Corpus Christi, TX 78413",2091,"5307 Rio Vista St, San Antonio, TX 78223",1973,127.3,Kayla,,Nguyen,,
dd8f536c39795ba492190a329960bc35,"7036 Mesquite Ln, Mckinney, TX 75070",65,"7051 Hill Country St, Missouri City, TX 77489",1555,255.33,Victor,T,Walker,,
9d02a036be4f5f5e9266afaa9dcbe476,"8247 Brazos St, Houston, TX 77042",1323,"8160 Bluebonnet Blvd, Port Neches, TX 77651",1660,97.99,Olivia,K,Ramirez,,
c770dfa31c525caaa73758a3707e0af0,"7399 Brazos Ct, Hondo, TX 78861",2373,"9868 Lone Star Blvd, Hawkins, TX 75765",491,321.64,Daniel,T,Edwards,,
ee355d8e1086533a97e49d1995620612,"5049 Mesquite Ln, Round Rock, TX 78664",2271,"3963 Bluebonnet Rd, Fort Worth, TX 76123",737,147.06,Felix,Z,Diaz,,
50832913fc9a59279dd8937ba774cd73,"7399 Brazos Ct, Hondo, TX 78861",2373,"6541 Rio Vista Ln, San Antonio, TX 78210",1960,41.7,Daniel,T,Edwards,,
ceb8a9efe75b5b63a6dc6e323c170f1f,"4194 Sunset Ridge Rd, Dallas, TX 75206",172,"6279 Rio Vista Ln, El Paso, TX 79928",2951,551.61,Isabel,O,Ramirez,,
b748fed11f5858c4ad1cc46df9f97379,"1383 Trinity Way, Burleson, TX 76028",646,"861 Post Oak St, Victoria, TX 77904",1740,249.83,Xavier,O,Garcia,,
87a4c7cce68852eda98f6e9b8fa469d9,"1932 Bluebonnet Ct, Lewisville, TX 75067",62,"7421 Trinity Ln, Terrell, TX 75161",147,51.93,Whitney,O,Patel,,
5766392e4e01548ba57e8db83b05cade,"6749 Lone Star Dr, San Antonio, TX 78251",2000,"8710 Hill Country St, Burleson, TX 76028",646,226.71,Kayla,E,Walker,,
eefc84edd3175d1bbab6e1d3cff9cf78,"7666 Live Oak Way, El Paso, TX 79924",2948,"5179 Sunset Ridge Ave, Riviera, TX 78379",2062,607.27,Preston,Z,Lee,,
1d0e97b8ea7f5989b0054cfb49321c8d,"5745 Rio Vista Ave, Houston, TX 77091",1376,"2523 Brazos Rd, Elgin, TX 78621",2198,119.59,Victor,,Ramirez,,
3ace2ffdb175580891feb1a790d09c05,"7072 Rio Vista Ave, Houston, TX 77023",1303,"3838 Bluebonnet Rd, Coldspring, TX 77331",1406,62.59,Aaron,Z,Bennett,,
963625579c6852508d8a90c54a259729,"1879 Rio Vista Ave, Spring, TX 77382",1457,"6019 Bluebonnet St, El Paso, TX 79905",2938,653.2,Thomas,C,Lee,,
83a3ded5588c5318b685aef5567e31d6,"4580 Prairie Bend Dr, Austin, TX 78702",2292,"8994 Bluebonnet St, New Braunfels, TX 78130",1915,44.8,Tara,G,Edwards,,
9a72b53eb15e51859ead81e483f5f281,"7666 Live Oak Way, El Paso, TX 79924",2948,"3806 Rio Vista Dr, Van Horn, TX 79855",2933,114.07,Preston,Z,Lee,,
3df285d0f1375d34a7cf64071257e023,"1930 Rio Vista Rd, Lubbock, TX 79407",2745,"9870 Sunset Ridge Dr, Coppell, TX 75019",13,297.83,Kayla,,Flores,,
7a3c3655c7b85c2a974434a162de923f,"5263 Post Oak Way, Cedar Park, TX 78613",2184,"4096 Sunset Ridge Dr, Houston, TX 77053",1334,154.81,Sofia,C,Flores,,
7c1f3ee04ec456e5b6785d8de3ce2893,"1616 Live Oak Dr, Addison, TX 75001",2,"7358 Lone Star Way, Huntington, TX 75949",591,180.96,Gabriela,K,Nguyen,,
11b6c2a88a2a58229a3758281541ac46,"6307 Live Oak Ave, San Antonio, TX 78240",1991,"5157 Pecan Grove Way, Austin, TX 78705",2295,74.45,Lauren,,Edwards,,
a04ccfe5a857518e938d5659a9f9c026,"8117 Pecan Grove Dr, Houston, TX 77085",1370,"278 Trinity Ct, Amarillo, TX 79119",2595,537.36,Xavier,,Bennett,,
cdf21a718dac526398b5077364bc322d,"1518 Mockingbird Rd, Commerce, TX 75428",250,"5849 Prairie Bend Rd, Hutchins, TX 75141",120,62.61,Kevin,Q,Garcia,,
78f27a690c60570983bab4553e6c1d43,"806 Cedar Creek Rd, Fort Worth, TX 76112",729,"6887 Hill Country Blvd, Corpus Christi, TX 78408",2086,342.1,Kayla,J,Bennett,,
a6f8f3ab857859b2a34ed0d8c81170c4,"6865 Pecan Grove St, Pflugerville, TX 78660",2261,"2656 Post Oak Ln, Austin, TX 78729",2311,9.55,Whitney,,Vasquez,,
c565f0c379105c468b9053bf924b17c5,"1528 Post Oak Rd, Houston, TX 77036",1317,"8303 Sunset Ridge St, Hidalgo, TX 78557",2121,298.46,Kevin,V,Walker,,
fc20b61c74385307acdb8d38a3aa4ca2,"6810 Hill Country Ct, San Antonio, TX 78222",1972,"6740 Lone Star St, Leander, TX 78641",2233,86.91,Camila,S,Anderson,,
296efa8545845e269bce24d7714851c1,"3897 Lone Star Rd, Dublin, TX 76446",912,"2992 Bluebonnet Ct, Katy, TX 77494",1560,220.01,Elena,Q,Taylor,,
7582ddb4c2475145986ddc33bf8d4aeb,"4482 Bluebonnet Ct, San Antonio, TX 78240",1991,"9190 Lone Star Ave, El Paso, TX 79936",2956,482.56,Aaron,J,Vasquez,,
e54be9e1be565477b549dbe8bb00d9f1,"8097 Bluebonnet Ln, Fort Worth, TX 76105",721,"7211 Bluebonnet Ct, San Antonio, TX 78249",1998,232.07,Daniel,P,Lee,,
9b33c6195fed5d4a9f7204976fa593e6,"1348 Sunset Ridge Ave, Plano, TX 75025",22,"2241 Bluebonnet Ct, Odessa, TX 79762",2890,336.84,Gabriela,J,Vasquez,,
97996c1cc2ba5cb9ae141420f0a8433c,"6423 Trinity Rd, Conroe, TX 77385",1459,"5288 Prairie Bend Ct, Spring, TX 77388",1461,9.36,Caleb,E,Bennett,,
1186f7c763be504f8b60de63bb9104cf,"9488 Pecan Grove Ln, Tulia, TX 79088",2561,"5226 Rio Vista Blvd, Lamesa, TX 79331",2675,132.75,Zoe,X,Lee,,
677564e7e9915870b1bcab1aca34f0a8,"8148 Mesquite Ave, Humble, TX 77396",1463,"5256 Pecan Grove Ct, Humble, TX 77346",1417,5.8,Lauren,I,Garcia,,
744bfc0db9765fe2bd4163c75eb303dc,"6578 Mesquite Blvd, Clifton, TX 76634",1080,"6968 Hill Country Blvd, Waco, TX 76706",1159,36.81,Lauren,N,Hayes,,
ec9edb588a675d2b8031f829d7ff3afd,"3914 Bluebonnet Rd, Schertz, TX 78154",1942,"2648 Magnolia St, Copperas Cove, TX 76522",987,116.57,Aaron,X,Garcia,,
f2110101154e577e92c9f5072024c713,"8724 Lone Star Ln, Dallas, TX 75253",214,"4177 Bluebonnet Ln, Bryan, TX 77803",1685,138.44,Gabriel,T,Nguyen,,
e7eb7e4a47ab5007b09eda39230a4ef6,"7870 Rio Vista Rd, Conroe, TX 77302",1387,"2411 Trinity Dr, Granbury, TX 76049",667,207.71,Rachel,,Diaz,,
edc511f3ea23589ba5ad696071092a99,"5163 Mesquite Rd, Temple, TX 76502",976,"8746 Post Oak St, Houston, TX 77053",1334,156.18,Daniel,,Martinez,,
9db9fb4ce40f50d2a10bd2f5d3067002,"4659 Prairie Bend Ct, San Antonio, TX 78255",2006,"7976 Magnolia St, Austin, TX 78738",2323,60.81,Jasmine,K,Diaz,,
b0c4e4c47d1f513dbb982be1c0ce17cc,"9488 Sunset Ridge Blvd, Weatherford, TX 76086",710,"5245 Cypress Dr, Weatherford, TX 76085",709,8.37,Xavier,M,Garcia,,
a749e06180b35925898f68fa16cadabb,"7688 Hill Country Ct, San Antonio, TX 78226",1977,"5244 Sunset Ridge Ct, Dallas, TX 75253",214,255.03,Gabriela,R,Bennett,,
bbe163f5be8f50dfaad7c169a5bcccbb,"6460 Post Oak Rd, Humble, TX 77346",1417,"3856 Trinity Way, Arlington, TX 76013",633,221.82,Samuel,R,Martinez,,
87a03ffcb0e45a429621d79c500fb42a,"6837 Post Oak Ave, Houston, TX 77067",1349,"9434 Prairie Bend Rd, Grand Prairie, TX 75052",48,209.31,Priya,C,Johnson,,
88d66b05e86556e9bcb3652895d03218,"507 Post Oak Blvd, Houston, TX 77091",1376,"8373 Rio Vista Ln, Garland, TX 75042",38,223.63,Priya,B,Castillo,,
a192c91d91c85dd4be88865c2071e8e3,"6609 Hill Country Blvd, Irving, TX 75038",34,"1658 Post Oak Ave, Houston, TX 77082",1365,231.43,Danielle,E,Edwards,,
3ee296ba7f9c5867bec58971541a29e6,"6444 Cedar Creek Blvd, Missouri City, TX 77489",1555,"5571 Sunset Ridge Rd, Mission, TX 78574",2141,286.43,Danielle,,Vasquez,,
d12de45f2d0e58c085fe62151da054de,"6444 Cedar Creek Blvd, Missouri City, TX 77489",1555,"6921 Hill Country Ln, Austin, TX 78759",2343,145.3,Danielle,,Vasquez,,
f43dcc28f8b655078258c1165f9a9b11,"8193 Prairie Bend Ct, Houston, TX 77072",1354,"5720 Bluebonnet Ct, Mcallen, TX 78501",2098,290.11,Luis,E,Flores,,
3f28d74c79e25e5f977871556d7c679a,"7259 Hill Country Rd, San Benito, TX 78586",2153,"4770 Bluebonnet Dr, Grulla, TX 78548",2116,63.67,Gabriela,O,Johnson,,
e3247a0192855912bdecdeeac482006c,"8044 Sunset Ridge Ct, Houston, TX 77084",1368,"2116 Mockingbird Dr, Austin, TX 78754",2339,123.78,Julian,B,Anderson,,
a20598ad40545e7681ac90b0fa1b644f,"123 Rio Vista Ave, Houston, TX 77051",1333,"8910 Mesquite Ct, Fresno, TX 77545",1597,9.89,Hannah,Q,Kim,,
b3ec06583a1f51b7ae6358295d69f0fb,"9254 Post Oak St, Houston, TX 77093",1378,"5875 Lone Star Ln, Port Arthur, TX 77642",1658,85.51,Samuel,N,Johnson,,
d9674b5666625dde90e3f046057aca31,"1102 Bluebonnet Ln, Houston, TX 77093",1378,"9646 Sunset Ridge St, Mckinney, TX 75072",67,243.3,Julian,,Lee,,
b5003e305aad5100a14d54fdebdd613f,"2114 Bluebonnet Way, Fort Worth, TX 76177",753,"5796 Trinity Dr, San Benito, TX 78586",2153,474.62,Danielle,C,Lee,,
07872f0945515ff89cbd0014370f4526,"6568 Hill Country Dr, Houston, TX 77093",1378,"4260 Brazos Ave, Palestine, TX 75803",517,140.41,Valerie,S,Garcia,,
e14b1c9d02b452a9b797d30396db8b1c,"2114 Bluebonnet Way, Fort Worth, TX 76177",753,"6322 Cedar Creek Way, The Colony, TX 75056",52,24.09,Danielle,C,Lee,,
16bba7e3b73655f19db3fe5e23af6b9b,"6285 Lone Star Way, Flower Mound, TX 75022",17,"4898 Trinity Rd, Palestine, TX 75801",516,127.49,Maya,I,Diaz,,
93d6709d0e15527795b55cec545fef38,"2342 Cypress Ave, Houston, TX 77093",1378,"1494 Hill Country Rd, Leander, TX 78641",2233,161.03,Samuel,Y,Johnson,,
801ab3981c5e5b9b91ab9a5963bc37d5,"4580 Cedar Creek Ln, Houston, TX 77011",1291,"2048 Lone Star Dr, Silsbee, TX 77656",1662,82.95,Isabel,,Nguyen,,
cb21fe9a2c9453f8a501731e31b4b6d6,"1102 Bluebonnet Ln, Houston, TX 77093",1378,"3117 Live Oak Ln, Fort Stockton, TX 79735",2870,452.31,Julian,,Lee,,
f17e1b38c720543e8ae9723d71167afc,"8849 Post Oak Way, Dallas, TX 75249",210,"5262 Pecan Grove Ln, Beaumont, TX 77705",1678,250.97,Wesley,O,Anderson,,
b55a4c6434da561e8ba8343312ef2e80,"4580 Cedar Creek Ln, Houston, TX 77011",1291,"7332 Mockingbird Rd, Victoria, TX 77901",1739,120.05,Isabel,,Nguyen,,
915a4525c057503890592453858770e5,"9254 Post Oak St, Houston, TX 77093",1378,"1782 Brazos Blvd, Sugar Land, TX 77479",1541,27.06,Samuel,N,Johnson,,
